Molecule|Datafile|Disp2 (CCD)|Disp20|Disp21|Disp22 (S) (CCD)|Disp22 (SDQ)|Disp22 (T)|Disp22 (T) (CCD)|Dispersion|Electrostatics|Elst10,r|Elst12,r|Est. Disp22 (T)|Exch-Disp20|Exch-Ind20,r|Exch-Ind22|Exch10|Exch10(S^2)|Exch11(S^2)|Exch12(S^2)|Exchange|Ind20,r|Induction|InteractionEnergy|delta HF,r (2)|delta MP2,r (2)
water#water|0383|-2.006295e-05|-2.279751e-05|1.08208e-06|-1.41313e-06|-1.3873999999999998e-07|-4.20026e-06|-4.34648e-06|-2.5981379999999997e-05|-0.0004143944|-0.000459803|4.54086e-05|-4.3631199999999995e-06|9.700000000000001e-09|9.46e-09|9.999999999999999e-11|6.064e-08|6.064e-08|2.7e-10|4.377e-08|1.0467e-07|-3.52176e-06|-3.65821e-06|-0.00044392932|-4.137e-08|-6.557e-08
water#water|0385|-9.83002e-06|-1.1347110000000001e-05|7.1307e-07|-6.8477e-07|-7.096e-08|-2.1257200000000004e-06|-2.17333e-06|-1.275774e-05|0.00021414197|0.00023135820000000002|-1.7216229999999998e-05|-2.19437e-06|5.8e-10|6.9e-10|-1.0000000000000001e-11|2.74e-09|2.74e-09|2.0000000000000002e-11|2.27e-09|5.03e-09|-2.21035e-06|-2.1843e-06|0.00019920497|-8.209999999999999e-09|-4.45e-09
water#water|0387|-9.712199000000001e-05|-0.00010771421000000001|2.34076e-06|-8.68816e-06|-3.00563e-06|-2.0015020000000002e-05|-2.0954259999999997e-05|-0.00012720226000000002|0.0001884735|0.00023767658|-4.920308e-05|-2.138642e-05|9.979e-07|1.16364e-06|6.896e-08|8.20861e-06|8.20852e-06|2.7455e-07|4.26984e-06|1.275299e-05|-2.308839e-05|-2.302897e-05|5.099526e-05|1.8166e-07|1.3349999999999999e-08
water#water|0388|-0.00024644658|-0.00026528449999999997|5.9972e-07|-2.467984e-05|-1.282999e-05|-4.6688670000000004e-05|-4.961807e-05|-0.00031550991|0.00061048596|0.00066499846|-5.45125e-05|-5.212518e-05|1.101221e-05|1.540452e-05|3.17828e-06|9.133376e-05|9.132543999999999e-05|-9.249199999999999e-07|4.486034e-05|0.00013526918|-5.735194e-05|-3.047792e-05|0.00039976731|-2.22922e-06|2.235338e-05
water#water|0389|-9.180991e-05|-0.00010130819000000001|2.10222e-06|-7.78511e-06|-2.4765099999999998e-06|-1.844712e-05|-1.93837e-05|-0.00011925469|-0.00094175632|-0.0010430548|0.00010129848|-1.968103e-05|1.02058e-06|1.21682e-06|1.0313e-07|8.06007e-06|8.05999e-06|4.915e-08|4.51258e-06|1.262181e-05|-1.775575e-05|-1.705909e-05|-0.0010654483|-5.118199999999999e-07|1.3934100000000001e-06
water#water|0390|-4.474954e-05|-4.969278e-05|1.66928e-06|-3.19772e-06|-8.0288e-07|-8.8223e-06|-9.28899e-06|-5.756761e-05|0.00057073847|0.00064445131|-7.371284e-05|-9.31257e-06|1.8485e-07|1.6674999999999998e-07|5.14e-09|1.44448e-06|1.44448e-06|-7.905e-08|9.6637e-07|2.3318000000000003e-06|-1.25551e-05|-1.247617e-05|0.0005030264899999999|9.931e-08|1.9445e-07
water#water|0391|-5.817543e-05|-6.562759999999999e-05|3.15205e-06|-4.48885e-06|-1.50739e-06|-1.1918369999999999e-05|-1.232977e-05|-7.541066e-05|-0.00084438468|-0.00095923932|0.00011485463|-1.2580589999999999e-05|2.6846e-07|2.6153e-07|3.02e-09|1.97498e-06|1.9749699999999997e-06|-8.940000000000001e-09|1.22393e-06|3.18996e-06|-1.454228e-05|-1.432242e-05|-0.00093092781|-2.8214e-07|4.0547e-07
water#water|0392|-3.357085e-05|-3.741191e-05|1.18429e-06|-3.01014e-06|-1.1460400000000002e-06|-7.03353e-06|-7.36034e-06|-4.427735e-05|-0.00010883138|-8.895342e-05|-1.987796e-05|-7.42511e-06|7.375000000000001e-08|6.491e-08|7.4e-10|5.488e-07|5.488e-07|2.1339999999999998e-08|3.8592999999999996e-07|9.5607e-07|-6.66171e-06|-6.78017e-06|-0.00015893283|-1.361e-08|-9.481e-08
water#water|0393|-2.641058e-05|-2.971182e-05|1.2003e-06|-1.81418e-06|-1.8857999999999999e-07|-5.38737e-06|-5.6211e-06|-3.404949e-05|0.00043760164|0.00047629971999999996|-3.869808e-05|-5.61345e-06|3.225e-08|2.952e-08|5.700000000000001e-10|2.3406e-07|2.3406e-07|-9.979999999999999e-09|1.6999e-07|3.9407e-07|-5.768620000000001e-06|-5.84959e-06|0.00039809663|3.237e-08|-3.174e-08
water#water|0395|-1.802504e-05|-2.055918e-05|1.13977e-06|-1.15273e-06|-5.845e-08|-3.7268e-06|-3.84685e-06|-2.315238e-05|0.00027211191|0.00029301944|-2.090753e-05|-3.85794e-06|7.61e-09|5.54e-09|4.9999999999999995e-11|4.562e-08|4.562e-08|-3e-09|3.666e-08|7.928e-08|-4.0309100000000005e-06|-4.0999e-06|0.00024493892|2.841e-08|-6.349000000000001e-08
water#water|0396|-6.84255e-06|-7.94088e-06|4.7847e-07|-4.7755e-07|-3.34e-09|-1.50629e-06|-1.54032e-06|-8.90731e-06|0.00012202277999999999|0.00012619901|-4.17623e-06|-1.55228e-06|1.3e-10|2.4999999999999996e-10|-0.0|4.6e-10|4.6e-10|3e-11|2.1e-10|6.9e-10|-1.89853e-06|-1.88908e-06|0.00011122708|-4.16e-09|-2.63e-09
water#water|0398|-7.261209000000001e-05|-8.194054e-05|2.5464900000000002e-06|-5.31785e-06|-2.8744000000000004e-07|-1.512504e-05|-1.573184e-05|-9.410953e-05|4.240192e-05|-5.47265e-06|4.7874559999999995e-05|-1.589906e-05|3.5732e-07|3.696e-07|1.349e-08|2.99633e-06|2.9963199999999997e-06|8.453e-08|1.2958600000000001e-06|4.37672e-06|-2.10558e-05|-2.277715e-05|-7.010803e-05|-1.5261e-07|-1.1831700000000002e-06
water#water|0399|-0.00015867681999999999|-0.00017483579|4.3320499999999995e-06|-1.2753e-05|-4.4558799999999994e-06|-3.052308e-05|-3.202486e-05|-0.0002025094|0.0010744417399999998|0.00116939243|-9.495069e-05|-3.3104830000000004e-05|3.6540499999999998e-06|4.64684e-06|5.0924e-07|2.924023e-05|2.923943e-05|-8.6128e-07|1.485882e-05|4.323777e-05|-3.738232e-05|-3.0131510000000002e-05|0.0008850386|-5.8814e-07|6.77951e-06
water#water|0400|-6.308803999999999e-05|-6.967257999999999e-05|1.82875e-06|-4.7417199999999996e-06|-1.23953e-06|-1.225856e-05|-1.295698e-05|-8.119142999999999e-05|0.0002167266|0.00021590233|8.2427e-07|-1.307844e-05|4.6189e-07|4.6328e-07|2.653e-08|3.6302700000000002e-06|3.6302600000000004e-06|-1.545e-07|2.26247e-06|5.7382500000000005e-06|-1.510113e-05|-1.430876e-05|0.00012696466000000002|4.3334e-07|7.3411e-07
water#water|0401|-5.308031e-05|-5.9287769999999996e-05|1.6439399999999999e-06|-3.9076099999999995e-06|-4.78e-07|-1.065266e-05|-1.119059e-05|-6.863546e-05|-0.00070722094|-0.00076879917|6.157823e-05|-1.128917e-05|2.1170999999999998e-07|2.3508e-07|1.184e-08|1.62096e-06|1.62096e-06|1.61e-08|8.793600000000001e-07|2.5164200000000003e-06|-1.26955e-05|-1.378842e-05|-0.0007871283999999999|-3.2180000000000004e-07|-3.7882999999999996e-07
water#water|0402|-2.7185440000000002e-05|-3.122477e-05|2.1064600000000002e-06|-1.94048e-06|-6.307599999999999e-07|-5.827299999999999e-06|-5.944020000000001e-06|-3.52497e-05|-0.00040503162999999995|-0.0004905963|8.556467e-05|-6.02889e-06|2.5870000000000003e-08|1.498e-08|-1.2e-10|1.8205000000000002e-07|1.8205000000000002e-07|-3.14e-09|1.2729e-07|3.0620000000000003e-07|-9.36099e-06|-9.385799999999999e-06|-0.00044936093|-4.779e-08|-6.377e-08
water#water|0403|-1.734529e-05|-1.9799919999999998e-05|1.1194099999999999e-06|-1.20648e-06|-2.1511999999999998e-07|-3.65713e-06|-3.7685700000000002e-06|-2.2449070000000003e-05|-0.00033303355|-0.00040026684000000004|6.723329e-05|-3.7892400000000003e-06|7.4e-09|3.77e-09|1.0000000000000001e-11|5.104e-08|5.104e-08|-1.32e-09|3.93e-08|8.902e-08|-4.69736e-06|-4.8049e-06|-0.00036019849|-3.56e-08|-5.744e-08
water#water|0404|-2.620286e-05|-2.9231139999999998e-05|8.8586e-07|-2.05762e-06|-4.389e-07|-5.39048e-06|-5.65826e-06|-3.41565e-05|-0.00032115430000000003|-0.00037143539|5.02811e-05|-5.65136e-06|3.608e-08|2.988e-08|8.899999999999999e-10|2.664e-07|2.664e-07|6.799999999999999e-10|1.9362e-07|4.607e-07|-4.5826299999999995e-06|-4.77954e-06|-0.00035962963999999997|-3.745e-08|-5.437e-08
water#water|0405|-2.612747e-05|-2.9175360000000003e-05|1.04908e-06|-1.83665e-06|-2.9866e-07|-5.26165e-06|-5.522690000000001e-06|-3.369958e-05|0.00026740229|0.00026147820999999997|5.92407e-06|-5.5005e-06|3.7929999999999996e-08|3.423e-08|1.15e-09|2.9048000000000004e-07|2.9048000000000004e-07|-1.706e-08|2.1965e-07|4.9307e-07|-5.98858e-06|-6.1785e-06|0.00022801728|5.308e-08|-7.665e-08
water#water|0406|-1.7785889999999998e-05|-1.98556e-05|6.8677e-07|-1.40407e-06|-3.5579e-07|-3.67814e-06|-3.85543e-06|-2.3208759999999998e-05|0.00022685066|0.00024328304|-1.643238e-05|-3.84486e-06|1.138e-08|7.35e-09|1.0000000000000001e-11|8.856000000000001e-08|8.856000000000001e-08|-9.6e-10|7.302e-08|1.6062e-07|-3.02653e-06|-2.96778e-06|0.00020083474000000002|2.85e-08|2.6679999999999998e-08
water#water|0407|-1.888222e-05|-2.09373e-05|6.2705e-07|-1.54887e-06|-4.8203e-07|-3.8725700000000004e-06|-4.07845e-06|-2.4695620000000003e-05|0.00011674682|0.00012305382|-6.307e-06|-4.0639999999999995e-06|1.554e-08|1.06e-08|4.9999999999999995e-11|1.259e-07|1.259e-07|-1.3599999999999999e-09|1.0492e-07|2.2947e-07|-3.26352e-06|-3.17345e-06|8.910723e-05|3.059e-08|6.314e-08
water#water|0409|-0.00023916182999999999|-0.00026028378|2.88002e-06|-2.051376e-05|-7.85018e-06|-4.4844460000000005e-05|-4.7419530000000004e-05|-0.00030331900000000003|0.00038636082999999997|0.00044872546000000003|-6.236462999999999e-05|-4.962773e-05|8.83406e-06|1.2737369999999999e-05|2.26507e-06|7.514804e-05|7.514276999999999e-05|-9.672800000000001e-07|3.35546e-05|0.00010773537|-5.813813e-05|-4.401153e-05|0.00014676566|-2.61307e-06|1.207585e-05
water#water|0410|-9.019227e-05|-9.947119e-05|1.4797499999999999e-06|-7.67697e-06|-2.1178e-06|-1.847949e-05|-1.943903e-05|-0.00011760914|0.00022565414|0.00033559115|-0.000109937|-1.961638e-05|8.950600000000001e-07|1.16278e-06|1.1008e-07|7.63374e-06|7.63366e-06|1.773e-07|3.80502e-06|1.161606e-05|-2.2462849999999998e-05|-2.525491e-05|9.440617e-05|-6.6648e-07|-1.27191e-06
water#water|0411|-6.649594999999999e-05|-7.378163000000001e-05|1.69968e-06|-5.39827e-06|-1.27195e-06|-1.332189e-05|-1.40248e-05|-8.642062999999999e-05|7.948423e-05|0.00010247636|-2.299213e-05|-1.421643e-05|4.4012e-07|4.888800000000001e-07|3.9910000000000005e-08|3.46858e-06|3.46856e-06|3.3599999999999996e-08|1.98238e-06|5.4845600000000006e-06|-1.297659e-05|-1.409268e-05|-1.5544519999999998e-05|-2.391e-07|-3.4650000000000004e-07
water#water|0412|-8.969607000000001e-05|-9.790162e-05|1.41559e-06|-8.300709999999999e-06|-3.59642e-06|-1.735399e-05|-1.84654e-05|-0.00011694657|0.00057756117|0.0006119230100000001|-3.4361839999999996e-05|-1.8943339999999998e-05|1.20675e-06|1.3524e-06|1.2150999999999998e-07|9.70898e-06|9.70886e-06|-9.971000000000001e-08|5.92449e-06|1.553376e-05|-1.681993e-05|-1.421019e-05|0.00046193817|-1.5873999999999998e-07|2.80583e-06
water#water|0413|-5.230693e-05|-5.819541e-05|1.84688e-06|-4.69888e-06|-1.96583e-06|-1.089623e-05|-1.138291e-05|-6.882265e-05|-0.00034780795|-0.00035878879|1.0980840000000001e-05|-1.154702e-05|2.4593e-07|2.5332e-07|6.8700000000000005e-09|1.9004e-06|1.90039e-06|6.344e-08|1.1883e-06|3.15213e-06|-1.366365e-05|-1.4079589999999999e-05|-0.00042755806|-1.8682999999999999e-07|-1.1866e-07
water#water|0414|-5.301429e-05|-5.82994e-05|1.1995599999999999e-06|-4.833859999999999e-06|-1.9454400000000003e-06|-1.062332e-05|-1.1241430000000001e-05|-6.959397000000001e-05|-0.00029057375|-0.00031721633|2.664258e-05|-1.13933e-05|3.1038e-07|3.3806e-07|1.292e-08|2.42179e-06|2.42178e-06|2.037e-08|1.6404900000000002e-06|4.08265e-06|-9.34956e-06|-8.6484e-06|-0.00036473347|-9.142999999999999e-08|7.989899999999999e-07
water#water|0415|-2.48492e-05|-2.820265e-05|1.29793e-06|-1.7284399999999999e-06|-1.3350999999999998e-07|-5.16374e-06|-5.3486e-06|-3.212236e-05|-0.00042765436|-0.00046435156|3.66972e-05|-5.37197e-06|1.955e-08|1.8240000000000003e-08|2.6e-10|1.2659e-07|1.2659e-07|1.8e-10|8.754e-08|2.1432e-07|-4.5468e-06|-4.68777e-06|-0.00046425017|-3.5830000000000004e-08|-5.971e-08
water#water|0416|-1.124706e-05|-1.258509e-05|4.433e-07|-8.6467e-07|-1.8283e-07|-2.34563e-06|-2.45876e-06|-1.4667400000000001e-05|0.00020694543|0.00024037627|-3.343084e-05|-2.44026e-06|2.2800000000000004e-09|9.5e-10|2.0000000000000002e-11|1.6520000000000002e-08|1.6520000000000002e-08|2.0000000000000002e-11|1.422e-08|3.076e-08|-2.07491e-06|-2.1801899999999996e-06|0.00019012859|-3.0400000000000003e-09|-6.1e-08
water#water|0418|-1.067268e-05|-1.2072420000000001e-05|5.486700000000001e-07|-8.7659e-07|-2.6437e-07|-2.30278e-06|-2.38913e-06|-1.403184e-05|-6.161403e-05|-6.210211e-05|4.8808e-07|-2.39438e-06|1.59e-09|9e-10|0.0|9.690000000000001e-09|9.690000000000001e-09|6.3e-10|7.93e-09|1.825e-08|-2.75408e-06|-2.8659399999999998e-06|-7.849356000000001e-05|-8.62e-09|-9.058000000000001e-08
water#water|0420|-0.0048114844000000006|-0.00539059486|0.00028243462000000004|-0.00018115043|3.086129e-05|-0.00074899968|-0.00076493649|-0.00501545873|-0.01258957515|-0.01292432823|0.00033475308|-0.00085278221|0.00084810336|0.0025540108300000004|0.00029085734|0.012526831209999999|0.01247195449|0.00011186546|0.0014103746399999999|0.014049071310000001|-0.00428808362|-0.00301295942|-0.00656892198|-0.00094711525|-0.00013429069
water#water|0421|-0.0015840879299999998|-0.0017015370199999998|2.24003e-06|-0.00010755594000000001|-3.195828e-05|-0.00026274915999999996|-0.00027834128|-0.0018063636300000002|-0.00684236122|-0.00710719264|0.00026483142|-0.00030479627|0.0002081638|0.00052637794|7.375758e-05|0.0027255388100000002|0.0027199631700000003|3.304347e-05|0.00052989132|0.0032884735900000003|-0.00131917529|-0.0012820659400000001|-0.00664231719|-0.00034713915|-3.10404e-05
water#water|0422|-0.00114264845|-0.0012262787100000001|-1.8938200000000001e-06|-8.088925e-05|-2.491371e-05|-0.00019476594|-0.00020707057|-0.00133698427|-0.00550772191|-0.00577697943|0.00026925751|-0.00022390027|0.00012459894|0.00027680361|3.67681e-05|0.00154801568|0.0015460976|1.788431e-05|0.00033541953000000005|0.00190131953|-0.0008287852100000001|-0.00084024917|-0.00578363582|-0.00019660505|-1.8342250000000002e-05
water#water|0423|-0.00086910862|-0.0009331271100000001|-2.3680900000000004e-06|-6.341148e-05|-1.99125e-05|-0.00014979613|-0.0001597489|-0.00103636245|-0.0046429581000000004|-0.004906388879999999|0.00026343079000000003|-0.00017222455|7.982516e-05|0.00015941732|1.985511e-05|0.0009501981499999999|0.00094943553|1.042831e-05|0.00022437204|0.0011849985|-0.00056903015|-0.00059320363|-0.00508752568|-0.00012099901|-1.157532e-05
water#water|0424|-0.00069487814|-0.0007468983500000001|-1.83518e-06|-5.1749669999999995e-05|-1.638836e-05|-0.00012147371|-0.00012967561|-0.0008401653100000001|-0.0040637272299999996|-0.00431807581|0.00025434858999999997|-0.00013898798000000002|5.483495e-05|0.00010058008000000001|1.1716900000000001e-05|0.00063079074|0.00063043954|6.59605e-06|0.00015933779|0.00079672458|-0.00042251296|-0.00044831171|-0.00455547967|-8.089023e-05|-7.98558e-06
water#water|0425|-0.00058237355|-0.0006268115800000001|-1.1691900000000001e-06|-4.393402e-05|-1.394387e-05|-0.00010342021|-0.00011029012000000001|-0.00071122502|-0.0036708002099999997|-0.0039161141000000005|0.00024531389|-0.00011755273|4.044398e-05|6.948758e-05|7.60815e-06|0.00045308353|0.00045289591000000003|4.54539e-06|0.00012050993|0.0005781388400000001|-0.00033614653|-0.00036054205|-0.00416442844|-5.8657220000000006e-05|-6.0295699999999994e-06
water#water|0426|-0.00051041221|-0.00055004187|-6.2743e-07|-3.88101e-05|-1.230055e-05|-9.167848e-05|-9.770184e-05|-0.00062764729|-0.00340832913|-0.00364614409|0.00023781496|-0.00010367477|3.206132e-05|5.252842e-05|5.462210000000001e-06|0.00035223385|0.00035211746|3.42079e-06|9.728802000000001e-05|0.00045294267|-0.00028441344|-0.00030698788999999996|-0.00389002165|-4.605024e-05|-4.93988e-06
water#water|0427|-0.00046692232|-0.0005036521699999999|-2.6353e-07|-3.5662680000000005e-05|-1.1275159999999999e-05|-8.45216e-05|-9.003508e-05|-0.00057668132|-0.00324423734|-0.0034767222200000002|0.00023248488|-9.522304e-05|2.733827e-05|4.3409580000000004e-05|4.34866e-06|0.00029644842|0.0002963645|2.81495e-06|8.396317000000001e-05|0.00038322654000000003|-0.00025450538000000003|-0.00027565627999999996|-0.0037133484|-3.907031e-05|-4.34312e-06
water#water|0428|-0.00044524017|-0.0004805238|-7.364e-08|-3.407861e-05|-1.075455e-05|-8.093818e-05|-8.619601e-05|-0.0005511358|-0.00316059985|-0.0033901697999999996|0.00022956995999999998|-9.099257e-05|2.508653e-05|3.918535e-05|3.84498e-06|0.00027015057|0.00027008022|2.53418e-06|7.754002000000001e-05|0.00035022477|-0.00023998122999999998|-0.00026033686|-0.00362184774|-3.577553e-05|-4.06277e-06
water#water|0429|-0.00337974879|-0.0037562708800000003|0.00015964598999999998|-0.00014654739|5.77756e-06|-0.00053008907|-0.00054646113|-0.00360698668|-0.00997287988|-0.01037932216|0.00040644227|-0.0006128238499999999|0.00055106071|0.00163617537|0.00018157907|0.00803895711|0.00800320543|8.43767e-05|0.0010067246999999999|0.00913005852|-0.00309533945|-0.00258748969|-0.007037297739999999|-0.00085019314|-0.00011619772000000001
water#water|0430|-0.00045748768|-0.00049358836|-1.8153e-07|-3.497464e-05|-1.10494e-05|-8.296360999999999e-05|-8.836603e-05|-0.00056557701|-0.0032080042|-0.00343924296|0.00023123877|-9.338356000000001e-05|2.634982e-05|4.1545020000000004e-05|4.12529e-06|0.00028487942|0.00028480161|2.6910200000000003e-06|8.114953e-05|0.00036871998|-0.00024815366|-0.00026896532|-0.00367382655|-3.762133e-05|-4.21974e-06
water#water|0431|-0.00049316878|-0.00053164857|-4.8609e-07|-3.756688e-05|-1.189696e-05|-8.884577000000001e-05|-9.466718e-05|-0.0006074823|-0.00334381707|-0.00357959709|0.00023578002|-0.00010032925|3.015645e-05|4.881016e-05|5.004180000000001e-06|0.00032963754|0.00032953491000000003|3.17382e-06|9.19368e-05|0.00042474816|-0.00027243179|-0.00029446984999999997|-0.00382102105|-4.322406e-05|-4.69772e-06
water#water|0432|-0.00239756709|-0.00258834162|2.178545e-05|-0.00015387137000000002|-4.355923e-05|-0.00038629498|-0.00040622038|-0.00263944522|-0.009235863950000001|-0.009469123099999999|0.00023325915|-0.00045396483|0.00038937393999999997|0.0011499059700000001|0.00016714936|0.005430510810000001|0.00540996079|7.111318e-05|0.00091941012|0.0064210341099999995|-0.0024297969799999997|-0.00223632242|-0.00769059747|-0.00071234689|-5.804065e-05
water#water|0433|-0.0018241466399999998|-0.00196430023|7.52277e-06|-0.00012246868|-3.591731e-05|-0.00030162976000000003|-0.00031850249|-0.00205902039|-0.00755819638|-0.00781722836|0.00025903199|-0.00035144591|0.00025870021|0.00068422032|9.747702e-05|0.00344743294|0.00343869098|4.4258789999999996e-05|0.00064440421|0.00413609595|-0.00162018096|-0.00155942504|-0.00704054586|-0.00044904032|-4.108303e-05
water#water|0434|-0.0016252899599999999|-0.0017488751|4.0220100000000005e-06|-0.00011101817|-3.302029e-05|-0.00027162093|-0.00028725450000000003|-0.00185289977|-0.00696990719|-0.00723519693|0.00026528974999999997|-0.00031531052|0.00021686705|0.0005475179500000001|7.700012000000001e-05|0.0028358624|0.0028298102300000003|3.598361e-05|0.0005518013899999999|0.0034236474000000003|-0.00136917004|-0.00134051223|-0.00673967178|-0.00036854181|-3.476539e-05
water#water|0435|-0.00168884517|-0.0018176681100000001|5.05587e-06|-0.00011471279|-3.396293e-05|-0.00028125411|-0.00029729418|-0.00191908113|-0.00715849149|-0.00742197404|0.00026348254|-0.00032689656|0.00023001648|0.00058975386|8.332254e-05|0.00302669888|0.0030198569000000003|3.856295e-05|0.00058118954|0.00364645137|-0.00144765682|-0.00140951825|-0.0068406395|-0.00039361848|-3.6789200000000003e-05
water#water|0436|-0.00204946441|-0.00220901788|1.2410670000000001e-05|-0.00013507580999999998|-3.903157e-05|-0.00033519589|-0.00035335858|-0.00228938897|-0.0082197848|-0.008469851|0.00025006619|-0.00039200461|0.00030839675|0.00085488947|0.00012305404|0.00418960671|0.00417698979|5.431881e-05|0.00075131246|0.00499523798|-0.0019234779600000001|-0.00181769028|-0.0073316260800000005|-0.00054721511|-4.807248e-05
water#water|0437|-0.0029242410099999997|-0.00316494267|3.987512e-05|-0.00018094856000000002|-4.9925150000000004e-05|-0.00046229538|-0.00048439214000000003|-0.0031575981199999997|-0.01076795562|-0.0109711358|0.00020318019000000002|-0.0005463363199999999|0.00052004151|0.0016641145500000001|0.0002433735|0.00750307651|0.00746535699|9.892686e-05|0.00117764374|0.00877964711|-0.00327836325|-0.00291041314|-0.00805631977|-0.00099020553|-6.987818e-05
water#water|0439|-0.00367384918|-0.00404358023|0.00013465257999999998|-0.00018441107|-3.437995e-05|-0.0005688254|-0.00058917422|-0.0038625621200000003|-0.012057235520000001|-0.01247215343|0.00041491792|-0.00067205032|0.00069178998|0.0023045597500000003|0.00027001695|0.01067136508|0.01059774009|0.00013961227|0.00133663299|0.01214761035|-0.00451343418|-0.00408481334|-0.00785700063|-0.00149964668|-0.00011748638
water#water|0440|-0.00327865351|-0.00355404513|5.8282720000000005e-05|-0.00019475097999999998|-5.382286e-05|-0.00051053187|-0.00053330086|-0.0034926094|-0.011738545|-0.01195728892|0.00021874393|-0.00060322882|0.0006109270500000001|0.0020531902|0.00029477096000000004|0.009055314109999999|0.00900183452|0.00011682372000000001|0.0013340174799999999|0.0105061553|-0.00389214362|-0.00334552336|-0.00807052244|-0.00117779314|-6.476324e-05
water#water|0441|-0.00305943547|-0.00331294091|4.886247e-05|-0.00018429788999999998|-5.132432e-05|-0.00047769962|-0.0005000034399999999|-0.00328165746|-0.01110649565|-0.01133786492|0.00023136927|-0.00056500878|0.00055346497|0.0018080017900000001|0.00025933084|0.00810394893|0.00806052971|0.00010443948|0.0012273513599999999|0.00943573977|-0.0035021901400000004|-0.00305183586|-0.0080042492|-0.00105179156|-6.284994e-05
water#water|0442|-0.00291319706|-0.00315237293|4.297458e-05|-0.00017716507|-4.964424e-05|-0.00045696049999999997|-0.00047875923|-0.00314010922|-0.01068517097|-0.01092465573|0.00023948475999999998|-0.0005398387|0.0005158439500000001|0.00165164647|0.00023663492|0.00748863787|0.0074512031199999995|9.638123e-05|0.00115620689|0.008741226|-0.0032509407700000003|-0.00285980142|-0.00794385562|-0.00097044514|-6.092766e-05
water#water|0444|-0.00261560363|-0.00282666849|2.872507e-05|-0.0001652662|-4.62544e-05|-0.00041792073|-0.00043881408|-0.00285549925|-0.00987041787|-0.01009177436|0.00022135649|-0.0004923917|0.0004423787|0.0013531751000000001|0.00019738841|0.00626151869|0.0062346641199999995|8.230962999999999e-05|0.0010259212200000002|0.00736974954|-0.00276934683|-0.00250974874|-0.007865916320000001|-0.00082349419|-6.350505e-05
water#water|0445|-0.00191090109|-0.00205844671|9.29119e-06|-0.0001273669|-3.713588e-05|-0.00031460517999999996|-0.00033198874|-0.0021481000300000003|-0.007813437959999999|-0.00806922896|0.00025579100999999996|-0.00036710815000000005|0.00027756073|0.0007479869500000001|0.00010703521000000001|0.0037272084900000003|0.00371708359|4.8050410000000004e-05|0.0006853485000000001|0.004460607399999999|-0.0017346252099999999|-0.00165762132|-0.0071585519|-0.00048599066|-4.380674e-05
water#water|0446|-0.00144964288|-0.00155903877|1.59063e-06|-0.00010062486|-3.032373e-05|-0.00024477742999999997|-0.00025923436|-0.00166839886|-0.00644517934|-0.00671437147|0.00026919213|-0.00028309601|0.00018168495000000002|0.00043808868|6.0657139999999995e-05|0.0023321492799999997|0.0023279624499999998|2.919668e-05|0.00047177788999999996|0.0028331238500000004|-0.00116095464|-0.00115471401|-0.00643516837|-0.00030255419|-2.9206869999999998e-05
water#water|0447|-0.00113989141|-0.00122532032|-1.12042e-06|-8.14722e-05|-2.517174e-05|-0.00019613627999999999|-0.00020826536|-0.00133657546|-0.0055014202|-0.00577255359|0.00027113337999999995|-0.00022556414999999998|0.00012430119|0.00027230280000000004|3.613449e-05|0.0015354579799999998|0.0015335547099999999|1.858024e-05|0.00033612778999999996|0.00189016601|-0.0008261284|-0.00084604669|-0.005793876339999999|-0.00019887605|-1.985255e-05
water#water|0448|-0.0009275137500000001|-0.0009972723599999999|-1.7782099999999998e-06|-6.784972e-05|-2.127186e-05|-0.00016059878|-0.0001709692|-0.00110334277|-0.00483237428|-0.00509982929|0.00026745501|-0.00018502339000000002|8.899170000000001e-05|0.00017975511999999998|2.274568e-05|0.00106436387|0.00106341128|1.243824e-05|0.00024867262000000004|0.00132547473|-0.0006216936899999999|-0.00065004153|-0.00526028385|-0.00013805411|-1.412725e-05
water#water|0449|-0.0007797494000000001|-0.0008389500600000001|-1.65565e-06|-5.8032279999999995e-05|-1.834149e-05|-0.00013613285|-0.00014519724|-0.0009379675|-0.00434981232|-0.0046113295|0.00026151718|-0.00015649620000000001|6.673065e-05|0.00012603494|1.5194300000000001e-05|0.00077708744|0.0007765619499999999|8.78679e-06|0.00019144347|0.0009773177|-0.00049219554|-0.00052209311|-0.00483255523|-0.00010117822999999999|-1.061131e-05
water#water|0450|-0.00067631836|-0.00072828586|-1.29547e-06|-5.09367e-05|-1.616714e-05|-0.00011959007|-0.00012747288|-0.00082059419|-0.0039999167|-0.0042551016|0.00025518489999999997|-0.00013676913|5.244517e-05|9.384030999999999e-05|1.0808989999999999e-05|0.0005976974200000001|0.00059737767|6.56453e-06|0.00015362559|0.0007578875400000001|-0.00040803799000000004|-0.00043705424999999996|-0.00449967761|-7.823865000000001e-05|-8.42708e-06
water#water|0451|-0.00060447938|-0.00065148194|-9.205e-07|-4.5899879999999996e-05|-1.458781e-05|-0.00010795088|-0.00011499594|-0.00073812414|-0.00374898568|-0.0039984534900000005|0.00024946779999999996|-0.00012294591|4.3224690000000006e-05|7.416937e-05|8.21035e-06|0.00048439704|0.00048418228|5.19361e-06|0.00012865860000000002|0.00061824924|-0.00035282276000000003|-0.00038033992|-0.0042492005099999995|-6.378067e-05|-7.05971e-06
